ensembl_gene_id,chromosome_name,start_position,end_position,strand,gene_name,chr_name
ENSG00000181991,15,88467453,88480776,1,MRPS11,chr15
ENSG00000182054,15,90083045,90102477,-1,IDH2,chr15
ENSG00000182087,19,1009648,1021179,-1,TMEM259,chr19
ENSG00000182093,21,39377698,39428528,1,GET1,chr21
ENSG00000182108,16,10928891,10942468,-1,DEXI,chr16
ENSG00000182117,15,34341719,34343136,-1,NOP10,chr15
ENSG00000182141,19,21291160,21329425,-1,ZNF708,chr19
ENSG00000182149,16,71845996,71931199,1,IST1,chr16
ENSG00000182162,X,1462581,1537185,-1,P2RY8,chrX
ENSG00000182173,17,75515944,75524735,1,TSEN54,chr17
ENSG00000182185,14,67819779,68730218,1,RAD51B,chr14
ENSG00000182220,X,40579372,40606848,1,ATP6AP2,chrX
ENSG00000182224,17,7857746,7862282,1,CYB5D1,chr17
ENSG00000182240,21,41167801,41282530,1,BACE2,chr21
ENSG00000182287,X,15825806,15854931,-1,AP1S2,chrX
ENSG00000182310,19,51689128,51712387,1,SPACA6,chr19
ENSG00000182324,19,48455574,48466980,1,KCNJ14,chr19
ENSG00000182362,21,46286342,46297751,1,YBEY,chr21
ENSG00000182378,X,276322,303356,1,PLCXD1,chrX
ENSG00000182405,15,34102083,34108686,1,PGBD4,chr15
ENSG00000182446,17,81556887,81648465,-1,NPLOC4,chr17
ENSG00000182463,20,52972358,53495330,1,TSHZ2,chr20
ENSG00000182472,19,38730187,38769904,-1,CAPN12,chr19
ENSG00000182473,17,76081016,76121576,-1,EXOC7,chr17
ENSG00000182481,17,68035636,68047364,1,KPNA2,chr17
ENSG00000182511,15,90883695,90895776,1,FES,chr15
ENSG00000182512,14,95533503,95544724,1,GLRX5,chr14
ENSG00000182534,17,76672551,76711004,-1,MXRA7,chr17
ENSG00000182541,22,31212239,31280080,1,LIMK2,chr22
ENSG00000182557,17,4433940,4488208,1,SPNS3,chr17
ENSG00000182621,20,8077251,8968360,1,PLCB1,chr20
ENSG00000182628,17,59109857,59155260,-1,SKA2,chr17
ENSG00000182670,21,37073226,37203112,1,TTC3,chr21
ENSG00000182712,X,155061622,155071136,-1,CMC4,chrX
ENSG00000182718,15,60347134,60402883,-1,ANXA2,chr15
ENSG00000182732,14,71932429,72566530,1,RGS6,chr14
ENSG00000182768,15,90265659,90275778,1,NGRN,chr15
ENSG00000182774,15,82536750,82540459,-1,RPS17,chr15
ENSG00000182809,14,105472962,105480162,1,CRIP2,chr14
ENSG00000182831,16,9091644,9121635,1,C16orf72,chr16
ENSG00000182858,22,49900229,49918438,-1,ALG12,chr22
ENSG00000182871,21,45405165,45513720,1,COL18A1,chr21
ENSG00000182872,X,47145221,47186813,1,RBM10,chrX
ENSG00000182885,16,57668277,57689378,1,ADGRG3,chr16
ENSG00000182944,22,29268009,29300525,1,EWSR1,chr22
ENSG00000182979,14,105419820,105470729,1,MTA1,chr14
ENSG00000182986,19,52860851,52897693,-1,ZNF320,chr19
ENSG00000183011,17,7856685,7885238,-1,NAA38,chr17
ENSG00000183018,17,4498881,4539035,1,SPNS2,chr17
ENSG00000183044,16,8674596,8784575,1,ABAT,chr16
ENSG00000183048,17,81712236,81721016,1,SLC25A10,chr17
ENSG00000183060,15,99715697,99733561,-1,LYSMD4,chr15
ENSG00000183066,22,41998725,42058456,1,WBP2NL,chr22
ENSG00000183077,17,78187358,78207702,1,AFMID,chr17
ENSG00000183172,22,42079691,42084284,1,SMDT1,chr22
ENSG00000183207,19,48993562,49015970,1,RUVBL2,chr19
ENSG00000183255,21,44849585,44873903,-1,PTTG1IP,chr21
ENSG00000183336,16,29453590,29454351,-1,BOLA2,chr16
ENSG00000183337,X,40049815,40177329,-1,BCOR,chrX
ENSG00000183397,19,3539171,3544030,1,C19orf71,chr19
ENSG00000183401,19,11344684,11354944,1,CCDC159,chr19
ENSG00000183426,16,14922802,14952060,1,NPIPA1,chr16
ENSG00000183475,15,100602589,100651701,1,ASB7,chr15
ENSG00000183484,14,105049395,105065445,-1,GPR132,chr14
ENSG00000183486,21,41361999,41409393,1,MX2,chr21
ENSG00000183527,21,39174769,39183488,-1,PSMG1,chr21
ENSG00000183530,22,31676256,31750140,-1,PRR14L,chr22
ENSG00000183569,22,42553617,42574382,1,SERHL2,chr22
ENSG00000183570,21,45643694,45942454,1,PCBP3,chr21
ENSG00000183576,14,99397748,99480889,-1,SETD3,chr14
ENSG00000183579,22,28883572,29057488,1,ZNRF3,chr22
ENSG00000183597,22,20017014,20067164,1,TANGO2,chr22
ENSG00000183617,19,3762682,3768575,1,MRPL54,chr19
ENSG00000183647,19,57599885,57612722,1,ZNF530,chr19
ENSG00000183648,14,92116122,92121917,-1,NDUFB1,chr14
ENSG00000183655,15,85759326,85794925,-1,KLHL25,chr15
ENSG00000183684,17,81887835,81891586,-1,ALYREF,chr17
ENSG00000183688,17,439978,445939,-1,RFLNB,chr17
ENSG00000183690,X,44147872,44343672,-1,EFHC2,chrX
ENSG00000183723,16,66614750,66696743,-1,CMTM4,chr16
ENSG00000183741,22,38861422,38872249,-1,CBX6,chr22
ENSG00000183751,16,1972053,1982929,1,TBL3,chr16
ENSG00000183762,22,29073035,29168333,1,KREMEN1,chr22
ENSG00000183765,22,28687743,28742422,-1,CHEK2,chr22
ENSG00000183785,22,18110100,18146683,1,TUBA8,chr22
ENSG00000183793,16,15363628,15381047,-1,NPIPA5,chr16
ENSG00000183850,19,23075210,23147221,1,ZNF730,chr19
ENSG00000183864,22,41433494,41446801,-1,TOB2,chr22
ENSG00000183889,16,16317444,16350590,1,AC138969.1,chr16
ENSG00000183918,X,124227868,124373197,1,SH2D1A,chrX
ENSG00000183921,16,22162492,22192208,1,SDR42E2,chr16
ENSG00000183943,X,3604340,3713649,-1,PRKX,chrX
ENSG00000184009,17,81509413,81523847,-1,ACTG1,chr17
ENSG00000184056,15,90998673,91022603,-1,VPS33B,chr15
ENSG00000184060,17,30906344,30959322,1,ADAP2,chr17
ENSG00000184068,22,41831215,41834665,-1,SREBF2-AS1,chr22
ENSG00000184076,22,29767369,29770413,1,UQCR10,chr22
ENSG00000184083,X,54068324,54183281,-1,FAM120C,chrX
ENSG00000184110,16,28688558,28735727,1,EIF3C,chr16
ENSG00000184117,22,29554808,29581327,-1,NIPSNAP1,chr22
ENSG00000184162,19,19201409,19203414,-1,NR2C2AP,chr19
ENSG00000184164,22,49918167,49927540,1,CRELD2,chr22
ENSG00000184194,X,53048789,53080615,1,GPR173,chrX
ENSG00000184205,X,53082367,53088540,1,TSPYL2,chrX
ENSG00000184207,16,2211593,2214840,-1,PGP,chr16
ENSG00000184216,X,154010506,154019902,-1,IRAK1,chrX
ENSG00000184277,15,101621444,101652391,-1,TM2D3,chr15
ENSG00000184381,22,38111495,38214778,-1,PLA2G6,chr22
ENSG00000184402,20,62143769,62182514,1,SS18L1,chr20
ENSG00000184436,22,20999104,21002196,-1,THAP7,chr22
ENSG00000184441,21,44331234,44335851,1,AP001062.1,chr21
ENSG00000184470,22,19875517,19941820,-1,TXNRD2,chr22
ENSG00000184508,15,90929968,90935196,-1,HDDC3,chr15
ENSG00000184517,16,75148494,75172236,1,ZFP1,chr16
ENSG00000184557,17,78356778,78360077,-1,SOCS3,chr17
ENSG00000184602,16,11668455,11679152,1,SNN,chr16
ENSG00000184619,17,8356902,8376704,-1,KRBA2,chr17
ENSG00000184634,X,71118543,71144103,1,MED12,chrX
ENSG00000184635,19,19900913,19963464,1,ZNF93,chr19
ENSG00000184640,17,77280569,77500596,1,SEPTIN9,chr17
ENSG00000184708,22,31436977,31496108,-1,EIF4ENIF1,chr22
ENSG00000184730,16,28494643,28498964,1,APOBR,chr16
ENSG00000184785,X,134990991,134992473,1,SMIM10,chrX
ENSG00000184787,21,44768580,44801826,-1,UBE2G2,chr21
ENSG00000184792,22,30693782,30907824,1,OSBP2,chr22
ENSG00000184831,X,23833353,23907938,-1,APOO,chrX
ENSG00000184887,14,105248533,105251093,1,BTBD6,chr14
ENSG00000184900,21,44805617,44818779,-1,SUMO3,chr21
ENSG00000184922,17,45221444,45247319,1,FMNL1,chr17
ENSG00000184939,16,68530090,68576072,1,ZFP90,chr16
ENSG00000184949,22,38578118,38656629,-1,FAM227A,chr22
ENSG00000184983,22,42085526,42090884,-1,NDUFA6,chr22
ENSG00000184984,15,33968497,34067458,1,CHRM5,chr15
ENSG00000184988,17,43211835,43220041,1,TMEM106A,chr17
ENSG00000184990,14,104753147,104768494,1,SIVA1,chr14
ENSG00000185010,X,154835788,155026940,-1,F8,chrX
ENSG00000185019,20,3107573,3160196,-1,UBOX5,chr20
ENSG00000185022,22,38200767,38216507,1,MAFF,chr22
ENSG00000185024,14,105209286,105315589,-1,BRF1,chr14
ENSG00000185033,15,90160604,90229679,1,SEMA4B,chr15
ENSG00000185043,15,90229975,90234047,-1,CIB1,chr15
ENSG00000185052,20,19212642,19722926,1,SLC24A3,chr20
ENSG00000185088,15,63125872,63158021,-1,RPS27L,chr15
ENSG00000185115,15,29264989,29269822,-1,NSMCE3,chr15
ENSG00000185158,17,32007872,32053504,1,LRRC37B,chr17
ENSG00000185164,16,18417325,18562211,-1,NOMO2,chr16
ENSG00000185198,19,685546,695498,-1,PRSS57,chr19
ENSG00000185215,14,103121476,103137439,1,TNFAIP2,chr14
ENSG00000185236,19,8389981,8404434,1,RAB11B,chr19
ENSG00000185252,22,20394115,20408461,1,ZNF74,chr22
ENSG00000185262,17,76265348,76271298,1,UBALD2,chr17
ENSG00000185291,X,1336616,1382689,1,IL3RA,chrX
ENSG00000185298,17,81666737,81673904,1,CCDC137,chr17
ENSG00000185324,16,89680737,89696354,1,CDK10,chr16
ENSG00000185338,16,11254417,11256204,-1,SOCS1,chr16
ENSG00000185340,22,29306582,29312785,1,GAS2L1,chr22
ENSG00000185347,14,105489855,105499575,1,TEDC1,chr14
ENSG00000185359,17,81683326,81703138,1,HGS,chr17
ENSG00000185361,19,4639516,4655568,1,TNFAIP8L1,chr19
ENSG00000185379,17,35092221,35121522,-1,RAD51D,chr17
ENSG00000185418,15,101653596,101724473,-1,TARSL2,chr15
ENSG00000185442,15,92617448,92809884,-1,FAM174B,chr15
ENSG00000185453,19,48170680,48197620,1,ZSWIM9,chr19
ENSG00000185504,17,81539885,81553961,-1,FAAP100,chr17
ENSG00000185513,20,43489442,43550954,1,L3MBTL1,chr20
ENSG00000185515,X,155071420,155123077,1,BRCC3,chrX
ENSG00000185624,17,81843159,81860856,-1,P4HB,chr17
ENSG00000185650,14,68787660,68796253,-1,ZFP36L1,chr14
ENSG00000185651,22,21549447,21624034,1,UBE2L3,chr22
ENSG00000185658,21,39184176,39321559,-1,BRWD1,chr21
ENSG00000185666,22,32507820,33058381,-1,SYN3,chr22
ENSG00000185669,16,88677688,88686507,-1,SNAI3,chr16
ENSG00000185716,16,22007638,22087534,1,MOSMO,chr16
ENSG00000185721,22,31399604,31530634,1,DRG1,chr22
ENSG00000185722,17,4163821,4263995,-1,ANKFY1,chr17
ENSG00000185753,X,40626921,40647561,-1,CXorf38,chrX
ENSG00000185787,15,78810487,78898139,1,MORF4L1,chr15
ENSG00000185800,19,45782947,45792845,-1,DMWD,chr19
ENSG00000185808,21,37062846,37073170,-1,PIGP,chr21
ENSG00000185813,17,81900958,81911432,-1,PCYT2,chr17
ENSG00000185825,X,153700492,153724565,-1,BCAP31,chrX
ENSG00000185829,17,46516702,46579691,-1,ARL17A,chr17
ENSG00000185838,22,19783223,19854939,-1,GNB1L,chr22
ENSG00000185862,17,31303770,31314105,-1,EVI2B,chr17
ENSG00000185864,16,21834569,21880827,-1,NPIPB4,chr16
ENSG00000185869,19,36888124,36916291,-1,ZNF829,chr19
ENSG00000185880,15,44728988,44767829,1,TRIM69,chr15
ENSG00000185883,16,2513952,2520218,1,ATP6V0C,chr16
ENSG00000185905,16,29742463,29745990,-1,C16orf54,chr16
ENSG00000185917,21,36034541,36079389,-1,SETD4,chr21
ENSG00000185947,16,31873807,31917357,1,ZNF267,chr16
ENSG00000185973,X,155489011,155719098,-1,TMLHE,chrX
ENSG00000186010,19,19515736,19529054,1,NDUFA13,chr19
ENSG00000186017,19,36445119,36489902,-1,ZNF566,chr19
ENSG00000186020,19,36534774,36605276,-1,ZNF529,chr19
ENSG00000186026,19,44072159,44089613,1,ZNF284,chr19
ENSG00000186073,15,36579626,36810248,1,C15orf41,chr15
ENSG00000186074,17,74694311,74712978,-1,CD300LF,chr17
ENSG00000186111,19,3630183,3700468,-1,PIP5K1C,chr19
ENSG00000186153,16,78099400,79212667,1,WWOX,chr16
ENSG00000186185,17,44924709,44947773,-1,KIF18B,chr17
ENSG00000186187,16,74999024,75110994,1,ZNRF1,chr16
ENSG00000186230,19,57435325,57447101,1,ZNF749,chr19
ENSG00000186260,16,14071319,14266773,1,MRTFB,chr16
ENSG00000186272,19,57411161,57421934,1,ZNF17,chr19
ENSG00000186300,19,2841437,2860471,1,ZNF555,chr19
ENSG00000186376,X,135248920,135344109,-1,ZNF75D,chrX
ENSG00000186395,17,40818117,40822614,-1,KRT10,chr17
ENSG00000186399,15,30400562,30414260,-1,GOLGA8R,chr15
ENSG00000186407,17,74609885,74623738,-1,CD300E,chr17
ENSG00000186416,X,119588337,119606443,-1,NKRF,chrX
ENSG00000186431,19,54874235,54891420,1,FCAR,chr19
ENSG00000186532,17,1779485,1830634,-1,SMYD4,chr17
ENSG00000186566,17,44395281,44503430,-1,GPATCH8,chr17
ENSG00000186575,22,29603556,29698598,1,NF2,chr22
ENSG00000186594,17,1711447,1717174,-1,MIR22HG,chr17
ENSG00000186654,22,44668547,44737681,1,PRR5,chr22
ENSG00000186716,22,23179704,23318037,1,BCR,chr22
ENSG00000186767,X,63347228,63351332,-1,SPIN4,chrX
ENSG00000186812,18,35241030,35267133,1,ZNF397,chr18
ENSG00000186814,18,35251058,35290245,-1,ZSCAN30,chr18
ENSG00000186818,19,54643889,54670359,1,LILRB4,chr19
ENSG00000186834,17,45148475,45152099,1,HEXIM1,chr17
ENSG00000186866,21,45263928,45287898,-1,POFUT2,chr21
ENSG00000186868,17,45894527,46028334,1,MAPT,chr17
ENSG00000186871,X,72204657,72239027,-1,ERCC6L,chrX
ENSG00000186951,22,46150521,46243755,1,PPARA,chr22
ENSG00000186976,22,43528744,43812337,-1,EFCAB6,chr22
ENSG00000186994,19,8322584,8343262,-1,KANK3,chr19
ENSG00000186998,22,29205896,29259597,1,EMID1,chr22
ENSG00000187051,22,39529093,39532761,-1,RPS19BP1,chr22
ENSG00000187097,14,73958010,74019399,-1,ENTPD5,chr14
ENSG00000187105,14,73478484,73558947,-1,HEATR4,chr14
ENSG00000187116,19,54307070,54313166,-1,LILRA5,chr19
ENSG00000187187,19,39984134,40021038,1,ZNF546,chr19
ENSG00000187266,19,11377207,11384342,-1,EPOR,chr19
ENSG00000187325,X,78129748,78139650,-1,TAF9B,chrX
ENSG00000187446,15,41230839,41281887,1,CHP1,chr15
ENSG00000187531,17,81911939,81921323,-1,SIRT7,chr17
ENSG00000187535,16,1510427,1612072,-1,IFT140,chr16
ENSG00000187555,16,8892097,8975328,-1,USP7,chr16
ENSG00000187607,17,15699577,15720787,1,ZNF286A,chr17
ENSG00000187621,14,95650498,95679833,1,TCL6,chr14
ENSG00000187624,17,410325,431062,1,C17orf97,chr17
ENSG00000187650,19,5904872,5910853,1,VMAC,chr19
ENSG00000187688,17,16415571,16437003,1,TRPV2,chr17
ENSG00000187741,16,89726683,89816977,-1,FANCA,chr16
ENSG00000187775,17,78423697,78577396,-1,DNAH17,chr17
ENSG00000187792,22,23738682,23751112,-1,ZNF70,chr22
ENSG00000187824,17,10699015,10730023,-1,TMEM220,chr17
ENSG00000187838,17,7389727,7394842,-1,PLSCR3,chr17
ENSG00000187860,22,30356635,30378673,1,CCDC157,chr22
ENSG00000187912,19,14583084,14612035,1,CLEC17A,chr19
ENSG00000187994,19,38867830,38878275,-1,RINL,chr19
ENSG00000187997,17,78146385,78166297,1,C17orf99,chr17
ENSG00000188021,X,56563627,56567868,1,UBQLN2,chrX
ENSG00000188033,19,12576100,12640098,-1,ZNF490,chr19
ENSG00000188130,22,50245450,50261716,-1,MAPK12,chr22
ENSG00000188158,X,17375200,17735994,1,NHS,chrX
ENSG00000188171,19,20619939,20661596,-1,ZNF626,chr19
ENSG00000188215,16,20854925,20900358,-1,DCUN1D3,chr16
ENSG00000188227,19,37506939,37548762,1,ZNF793,chr19
ENSG00000188283,19,37217926,37248740,1,ZNF383,chr19
ENSG00000188305,19,2274631,2282175,-1,PEAK3,chr19
ENSG00000188321,19,9323772,9351162,1,ZNF559,chr19
ENSG00000188322,16,28259246,28323849,1,SBK1,chr16
ENSG00000188419,X,85861180,86047561,-1,CHM,chrX
ENSG00000188493,19,40740856,40751553,-1,C19orf54,chr19
ENSG00000188511,22,49414524,49657542,-1,C22orf34,chr22
ENSG00000188536,16,172876,173710,1,HBA2,chr16
ENSG00000188554,17,43170481,43211689,1,NBR1,chr17
ENSG00000188559,20,20389530,20712644,-1,RALGAPA2,chr20
ENSG00000188603,16,28474111,28495575,-1,CLN3,chr16
ENSG00000188612,17,75165586,75182959,-1,SUMO2,chr17
ENSG00000188659,15,82262810,82284930,1,SAXO2,chr15
ENSG00000188677,22,43999211,44172939,1,PARVB,chr22
ENSG00000188706,X,129803288,129843909,-1,ZDHHC9,chrX
ENSG00000188785,19,57389850,57402992,1,ZNF548,chr19
ENSG00000188825,17,43338741,43389226,-1,LINC00910,chr17
ENSG00000188827,16,3581181,3611606,-1,SLX4,chr16
ENSG00000188868,19,12317477,12333720,-1,ZNF563,chr19
ENSG00000188878,17,75909574,75941140,-1,FBF1,chr17
ENSG00000188895,17,40121971,40136917,1,MSL1,chr17
ENSG00000188897,16,11359845,11527247,-1,AC099489.1,chr16
ENSG00000188917,X,101009346,101052116,-1,TRMT2B,chrX
ENSG00000189042,19,36687612,36727701,1,ZNF567,chr19
ENSG00000189050,17,59952240,59964761,-1,RNFT1,chr17
ENSG00000189060,22,37805229,37807432,1,H1F0,chr22
ENSG00000189067,16,11547722,11636381,-1,LITAF,chr16
ENSG00000189068,19,54040825,54063953,-1,VSTM1,chr19
ENSG00000189091,16,70523791,70577670,1,SF3B3,chr16
ENSG00000189144,19,37735833,37817300,-1,ZNF573,chr19
ENSG00000189159,17,75135248,75168281,-1,JPT1,chr17
ENSG00000189164,19,37371061,37393066,1,ZNF527,chr19
ENSG00000189190,19,52749942,52786807,-1,ZNF600,chr19
ENSG00000189269,22,23608452,23632321,-1,DRICH1,chr22
ENSG00000189306,22,42508344,42519796,-1,RRP7A,chr22
ENSG00000189369,X,51743442,51746232,1,GSPT2,chrX
ENSG00000189430,19,54906148,54916140,1,NCR1,chr19
ENSG00000196074,20,59863564,59933655,-1,SYCP2,chr20
ENSG00000196081,19,23221599,23250394,-1,ZNF724,chr19
ENSG00000196110,19,9291140,9309838,-1,ZNF699,chr19
ENSG00000196118,16,30757423,30762221,-1,CCDC189,chr16
ENSG00000196123,16,67175599,67184040,-1,KIAA0895L,chr16
ENSG00000196172,19,23739195,23758891,-1,ZNF681,chr19
ENSG00000196209,20,1470741,1491587,-1,SIRPB2,chr20
ENSG00000196214,19,52269587,52296046,1,ZNF766,chr19
ENSG00000196218,19,38433691,38595273,1,RYR1,chr19
ENSG00000196227,20,59933764,59948680,1,FAM217B,chr20
ENSG00000196235,19,39436156,39476670,1,SUPT5H,chr19
ENSG00000196236,22,40857077,40932815,1,XPNPEP3,chr22
ENSG00000196263,19,56507850,56530221,1,ZNF471,chr19
ENSG00000196267,19,52153864,52171643,-1,ZNF836,chr19
ENSG00000196268,19,21397119,21427577,1,ZNF493,chr19
ENSG00000196296,16,28878405,28904466,1,ATP2A1,chr16
ENSG00000196338,X,71144821,71175255,1,NLGN3,chrX
ENSG00000196357,19,36182276,36246257,-1,ZNF565,chr19
ENSG00000196365,19,5691834,5720572,-1,LONP1,chr19
ENSG00000196396,20,50510321,50585241,1,PTPN1,chr20
ENSG00000196405,14,99971449,100144236,1,EVL,chr14
ENSG00000196415,19,840999,848175,1,PRTN3,chr19
ENSG00000196417,19,53389793,53430413,1,ZNF765,chr19
ENSG00000196419,22,41621163,41664048,1,XRCC6,chr22
ENSG00000196437,19,37411155,37469275,-1,ZNF569,chr19
ENSG00000196440,X,101418287,101533459,1,ARMCX4,chrX
ENSG00000196459,X,13712244,13734635,-1,TRAPPC2,chrX
ENSG00000196466,19,12390016,12401271,-1,ZNF799,chr19
ENSG00000196470,16,48356364,48448402,-1,SIAH1,chr16
ENSG00000196476,20,270863,290778,-1,C20orf96,chr20
ENSG00000196502,16,28603944,28623625,-1,SULT1A1,chr16
ENSG00000196507,X,103607451,103629690,1,TCEAL3,chrX
ENSG00000196535,17,29071122,29180398,-1,MYO18A,chr17
ENSG00000196544,17,8188345,8190180,-1,BORCS6,chr17
ENSG00000196547,15,90902218,90922584,1,MAN2A2,chr15
ENSG00000196562,20,47656348,47786616,-1,SULF2,chr20
ENSG00000196576,22,50274979,50307646,-1,PLXNB2,chr22
ENSG00000196588,22,40410281,40636719,-1,MRTFA,chr22
ENSG00000196605,19,9751993,9793180,-1,ZNF846,chr19
ENSG00000196628,18,55222185,55664787,-1,TCF4,chr18
ENSG00000196646,19,12163064,12189871,1,ZNF136,chr19
ENSG00000196663,14,102362941,102502477,1,TECPR2,chr14
ENSG00000196678,16,20780193,20900349,-1,ERI2,chr16
ENSG00000196684,19,16134028,16158575,1,HSH2D,chr19
ENSG00000196689,17,3565444,3609411,-1,TRPV1,chr17
ENSG00000196700,20,63956704,63969930,-1,ZNF512B,chr20
ENSG00000196704,17,68205481,68257712,1,AMZ2,chr17
ENSG00000196705,19,21142024,21196053,1,ZNF431,chr19
ENSG00000196712,17,31094927,31382116,1,NF1,chr17
ENSG00000196724,19,57921882,57935402,-1,ZNF418,chr19
ENSG00000196756,20,38419638,38435409,-1,SNHG17,chr20
ENSG00000196757,19,11925068,11950773,1,ZNF700,chr19
ENSG00000196839,20,44584896,44652252,-1,ADA,chr20
ENSG00000196867,19,56538948,56556808,1,ZFP28,chr19
ENSG00000196924,X,154348524,154374634,-1,FLNA,chrX
ENSG00000196961,19,49767001,49807114,1,AP2A1,chr19
ENSG00000196967,19,37106734,37172741,-1,ZNF585A,chr19
ENSG00000196998,X,49074433,49101170,-1,WDR45,chrX
ENSG00000197006,16,21597218,21657471,1,METTL9,chr16
ENSG00000197013,19,21496682,21556270,1,ZNF429,chr19
ENSG00000197016,19,56567468,56588911,1,ZNF470,chr19
ENSG00000197019,19,40421589,40425992,-1,SERTAD1,chr19
ENSG00000197020,19,21722771,21767579,-1,ZNF100,chr19
ENSG00000197021,X,149929527,149938700,-1,CXorf40B,chrX
ENSG00000197044,19,11767000,11784078,1,ZNF441,chr19
ENSG00000197050,19,37007857,37130368,1,ZNF420,chr19
ENSG00000197054,19,11965037,11980617,1,ZNF763,chr19
ENSG00000197063,17,81918270,81927735,-1,MAFG,chr17
ENSG00000197077,22,24952716,25197448,1,KIAA1671,chr22
ENSG00000197102,14,101964573,102056443,1,DYNC1H1,chr14
ENSG00000197114,20,63707465,63736142,1,ZGPAT,chr20
ENSG00000197119,14,100291116,100306547,-1,SLC25A29,chr14
ENSG00000197122,20,37344685,37406050,1,SRC,chr20
ENSG00000197124,19,19997058,20039505,-1,ZNF682,chr19
ENSG00000197134,19,22052430,22091480,1,ZNF257,chr19
ENSG00000197162,16,30573740,30585769,-1,ZNF785,chr16
ENSG00000197170,17,67337916,67366605,-1,PSMD12,chr17
ENSG00000197182,22,46053869,46113928,1,MIRLET7BHG,chr22
ENSG00000197183,20,32443059,32585333,-1,NOL4L,chr20
ENSG00000197249,14,94376747,94390693,-1,SERPINA1,chr14
ENSG00000197256,19,11164270,11197791,-1,KANK2,chr19
ENSG00000197296,20,44302840,44311202,-1,FITM2,chr20
ENSG00000197299,15,90717346,90816166,1,BLM,chr15
ENSG00000197302,16,31713229,31794869,1,ZNF720,chr16
ENSG00000197332,19,11639754,11686569,1,AC008543.1,chr19
ENSG00000197372,19,23525631,23687220,-1,ZNF675,chr19
ENSG00000197381,21,45073853,45226560,1,ADARB1,chr21
ENSG00000197405,19,47290023,47322066,1,C5AR1,chr19
ENSG00000197417,17,3608240,3636250,-1,SHPK,chr17
ENSG00000197457,20,63639705,63657682,-1,STMN3,chr20
ENSG00000197471,16,29662979,29670876,1,SPN,chr16
ENSG00000197483,19,55476617,55484487,1,ZNF628,chr19
ENSG00000197497,19,53159213,53193386,-1,ZNF665,chr19
ENSG00000197535,15,52307281,52529132,-1,MYO5A,chr15
ENSG00000197540,19,544034,549924,1,GZMM,chr19
ENSG00000197555,14,71320449,71741229,1,SIPA1L1,chr14
ENSG00000197561,19,851014,856247,1,ELANE,chr19
ENSG00000197562,16,589357,629272,1,RAB40C,chr16
ENSG00000197563,18,61905255,62187118,-1,PIGN,chr18
ENSG00000197566,17,16620734,16653856,-1,ZNF624,chr17
ENSG00000197586,20,25195693,25228075,1,ENTPD6,chr20
ENSG00000197608,19,52064465,52095765,-1,ZNF841,chr19
ENSG00000197619,19,51991332,52008230,-1,ZNF615,chr19
ENSG00000197620,X,149540355,149550510,1,CXorf40A,chrX
ENSG00000197632,18,63871692,63903888,1,SERPINB2,chr18
ENSG00000197647,19,12014715,12035741,-1,ZNF433,chr19
ENSG00000197705,18,32672673,32773023,-1,KLHL14,chr18
ENSG00000197714,19,57280051,57294069,1,ZNF460,chr19
ENSG00000197734,14,77760834,77769742,1,C14orf178,chr14
ENSG00000197766,19,859453,867884,1,CFD,chr19
ENSG00000197774,16,1772810,1781708,1,EME2,chr16
ENSG00000197779,X,47836902,48002561,1,ZNF81,chrX
ENSG00000197782,19,40069152,40090943,-1,ZNF780A,chr19
ENSG00000197808,19,36636618,36666853,-1,ZNF461,chr19
ENSG00000197818,20,49812713,49892242,1,SLC9A8,chr20
ENSG00000197841,19,34734155,34745378,1,ZNF181,chr19
ENSG00000197857,19,12224686,12294883,-1,ZNF44,chr19
ENSG00000197863,19,36817428,36850787,-1,ZNF790,chr19
ENSG00000197879,17,1464186,1492686,-1,MYO1C,chr17
ENSG00000197912,16,89490719,89557766,1,SPG7,chr16
ENSG00000197928,19,53235381,53254898,-1,ZNF677,chr19
ENSG00000197933,19,11721265,11739009,-1,ZNF823,chr19
ENSG00000197937,19,53124072,53159075,-1,ZNF347,chr19
ENSG00000197943,16,81739097,81962685,1,PLCG2,chr16
ENSG00000197951,19,56595300,56626481,1,ZNF71,chr19
ENSG00000197961,19,9560329,9584504,-1,ZNF121,chr19
ENSG00000197971,18,76978827,77133683,-1,MBP,chr18
ENSG00000197976,X,1591604,1602520,1,AKAP17A,chrX
